unit_id,rule_id,rule_name,testable_from_open_data,outcome,passed,observed
lcdb1000057921,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057921,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057922,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.9891; contiguous_plantable_ha=none
lcdb1000057922,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=87.893; erosion_core=yes; area_perimeter_m=69.843
lcdb1000057922,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=29891.23; overlap_pct=100.0000; sliver_filtered_m2=29891.23
lcdb1000057922,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057922,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057922,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057922,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057922,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057922,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057922,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057922,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057923,R-01,Area at least 1 hectare,yes,pass,True,area_ha=1.3762; contiguous_plantable_ha=none
lcdb1000057923,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=91.871; erosion_core=yes; area_perimeter_m=56.946
lcdb1000057923,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=13761.96; overlap_pct=100.0000; sliver_filtered_m2=13761.96
lcdb1000057923,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057923,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057923,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057923,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057923,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057923,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057923,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057923,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057924,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8347; contiguous_plantable_ha=none
lcdb1000057924,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=48.613; erosion_core=yes; area_perimeter_m=44.872
lcdb1000057924,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=28347.20; overlap_pct=100.0000; sliver_filtered_m2=28347.20
lcdb1000057924,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057924,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057924,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057924,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057924,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057924,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057924,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057924,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057925,R-01,Area at least 1 hectare,yes,pass,True,area_ha=172.4595; contiguous_plantable_ha=175.3309
lcdb1000057925,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=243.043; erosion_core=yes; area_perimeter_m=234.994
lcdb1000057925,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=886.75; overlap_pct=0.0514; sliver_filtered_m2=879.30
lcdb1000057925,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057925,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057925,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057925,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057925,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057925,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057925,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057925,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057928,R-01,Area at least 1 hectare,yes,pass,True,area_ha=29.7226; contiguous_plantable_ha=29.7226
lcdb1000057928,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=131.896; erosion_core=yes; area_perimeter_m=124.603
lcdb1000057928,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057928,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057928,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057928,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057928,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057928,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057928,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057928,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057928,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057931,R-01,Area at least 1 hectare,yes,pass,True,area_ha=7.3706; contiguous_plantable_ha=none
lcdb1000057931,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=175.361; erosion_core=yes; area_perimeter_m=123.736
lcdb1000057931,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=2526.55; overlap_pct=3.4279; sliver_filtered_m2=2427.19
lcdb1000057931,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057931,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057931,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057931,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057931,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057931,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057931,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057931,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057938,R-01,Area at least 1 hectare,yes,pass,True,area_ha=3.4324; contiguous_plantable_ha=none
lcdb1000057938,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=152.509; erosion_core=yes; area_perimeter_m=90.907
lcdb1000057938,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=34323.59; overlap_pct=100.0000; sliver_filtered_m2=34323.59
lcdb1000057938,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057938,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057938,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057938,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057938,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057938,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057938,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057938,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057957,R-01,Area at least 1 hectare,yes,pass,True,area_ha=1.9499; contiguous_plantable_ha=none
lcdb1000057957,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=91.041; erosion_core=yes; area_perimeter_m=63.885
lcdb1000057957,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=19499.04; overlap_pct=100.0000; sliver_filtered_m2=19499.04
lcdb1000057957,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057957,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057957,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057957,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057957,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057957,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057957,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057957,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057958,R-01,Area at least 1 hectare,yes,pass,True,area_ha=1.3661; contiguous_plantable_ha=none
lcdb1000057958,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=91.696; erosion_core=yes; area_perimeter_m=56.760
lcdb1000057958,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=2670.72; overlap_pct=19.5501; sliver_filtered_m2=1813.39
lcdb1000057958,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057958,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057958,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057958,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057958,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057958,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057958,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057958,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057960,R-01,Area at least 1 hectare,yes,pass,True,area_ha=32.8660; contiguous_plantable_ha=none
lcdb1000057960,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=168.810; erosion_core=yes; area_perimeter_m=155.341
lcdb1000057960,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=139241.76; overlap_pct=42.3665; sliver_filtered_m2=135735.05
lcdb1000057960,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057960,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057960,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057960,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057960,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057960,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057960,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000057960,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000057962,R-01,Area at least 1 hectare,yes,pass,True,area_ha=1.5751; contiguous_plantable_ha=none
lcdb1000057962,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=76.044; erosion_core=yes; area_perimeter_m=55.623
lcdb1000057962,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=638.16; overlap_pct=4.0515; sliver_filtered_m2=325.97
lcdb1000057962,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000057962,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb1000057962,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000057962,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000057962,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000057962,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000057962,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
