unit_id,width_area_perimeter_m,area_perimeter_pass,width_equivalent_rectangle_m,equivalent_rectangle_pass,erosion_core_pass,methods_disagree
lcdb1000071671,62.122,True,73.296,True,True,False
lcdb1000071679,82.531,True,109.994,True,True,False
lcdb1000071684,60.201,True,85.012,True,True,False
lcdb1000071686,100.155,True,123.356,True,True,False
lcdb1000071689,86.51,True,145.868,True,True,False
lcdb1000071693,53.046,True,60.45,True,True,False
lcdb1000071697,55.942,True,82.086,True,True,False
lcdb1000071702,60.878,True,72.784,True,True,False
lcdb1000071703,93.825,True,186.862,True,True,False
lcdb1000071705,70.011,True,73.522,True,True,False
lcdb1000071707,44.24,True,76.136,True,True,False
lcdb1000071709,55.886,True,59.908,True,True,False
lcdb1000071712,129.725,True,177.23,True,True,False
lcdb1000071713,39.187,True,43.596,True,True,False
lcdb1000071726,78.217,True,82.947,True,True,False
lcdb1000071733,73.518,True,90.533,True,True,False
lcdb1000071741,83.029,True,98.638,True,True,False
lcdb1000071744,85.638,True,91.717,True,True,False
lcdb1000071750,45.705,True,59.824,True,True,False
lcdb1000071752,24.593,False,35.175,True,True,False
lcdb1000071762,99.159,True,109.651,True,True,False
lcdb1000071778,77.174,True,128.781,True,True,False
lcdb1000071785,68.996,True,74.628,True,True,False
lcdb1000071792,46.153,True,51.049,True,True,False
lcdb1000071796,59.355,True,66.461,True,True,False
lcdb1000071798,61.067,True,67.356,True,True,False
lcdb1000071799,52.424,True,55.345,True,True,False
lcdb1000071806,58.814,True,117.445,True,True,False
lcdb1000071813,71.458,True,134.971,True,True,False
lcdb1000071818,81.403,True,143.347,True,True,False
lcdb1000071822,38.721,True,42.203,True,True,False
lcdb1000071828,83.876,True,164.247,True,True,False
lcdb1000071836,68.871,True,80.213,True,True,False
lcdb1000071838,66.536,True,74.541,True,True,False
lcdb1000071853,51.599,True,67.65,True,True,False
lcdb1000071857,100.303,True,114.988,True,True,False
lcdb1000071875,69.802,True,86.814,True,True,False
lcdb1000071879,99.685,True,194.079,True,True,False
lcdb1000071883,79.891,True,106.073,True,True,False
lcdb1000071885,52.006,True,75.331,True,True,False
lcdb1000071886,52.664,True,66.623,True,True,False
lcdb1000071890,63.179,True,84.451,True,True,False
lcdb1000071894,55.407,True,91.73,True,True,False
lcdb1000071898,57.54,True,64.403,True,True,False
lcdb1000071907,70.92,True,80.701,True,True,False
lcdb1000071909,72.455,True,78.33,True,True,False
lcdb1000071912,83.334,True,91.878,True,True,False
lcdb1000071913,94.296,True,131.981,True,True,False
lcdb1000071916,82.51,True,87.899,True,True,False
lcdb1000071918,75.031,True,108.361,True,True,False
lcdb1000071920,35.013,True,37.002,True,True,False
lcdb1000071926,60.425,True,71.047,True,True,False
lcdb1000071927,58.206,True,62.245,True,True,False
lcdb1000071932,62.506,True,65.201,True,True,False
lcdb1000071936,78.016,True,94.192,True,True,False
lcdb1000071942,75.034,True,101.157,True,True,False
lcdb1000071944,22.821,False,27.072,False,True,True
lcdb1000071946,49.197,True,53.928,True,True,False
lcdb1000071948,87.508,True,168.994,True,True,False
lcdb1000071951,54.789,True,64.401,True,True,False
lcdb1000071952,73.943,True,83.682,True,True,False
lcdb1000071953,40.822,True,53.384,True,True,False
lcdb1000071954,31.612,True,35.432,True,True,False
lcdb1000071959,66.276,True,78.602,True,True,False
lcdb1000071965,63.394,True,75.23,True,True,False
lcdb1000071976,73.349,True,83.081,True,True,False
lcdb1000071983,43.82,True,48.655,True,True,False
lcdb1000071992,73.332,True,96.6,True,True,False
lcdb1000071993,67.511,True,73.767,True,True,False
lcdb1000071995,63.873,True,81.161,True,True,False
lcdb1000072001,47.545,True,67.266,True,True,False
lcdb1000072002,23.869,False,29.318,False,True,True
lcdb1000072005,91.307,True,112.547,True,True,False
lcdb1000072008,55.517,True,59.573,True,True,False
lcdb1000072013,39.81,True,48.981,True,True,False
lcdb1000072014,61.041,True,71.523,True,True,False
lcdb1000072018,67.412,True,81.28,True,True,False
lcdb1000072025,75.464,True,108.078,True,True,False
lcdb1000072032,43.443,True,47.683,True,True,False
lcdb1000072039,51.996,True,60.457,True,True,False
lcdb1000072040,53.139,True,63.432,True,True,False
lcdb1000072043,78.508,True,100.927,True,True,False
lcdb1000072055,54.032,True,60.898,True,True,False
lcdb1000072059,70.911,True,79.158,True,True,False
lcdb1000072060,98.746,True,134.157,True,True,False
lcdb1000072065,46.116,True,53.571,True,True,False
lcdb1000072066,75.134,True,91.858,True,True,False
lcdb1000072068,58.848,True,66.668,True,True,False
lcdb1000072070,50.015,True,52.997,True,True,False
lcdb1000072072,86.317,True,168.904,True,True,False
lcdb1000072077,67.066,True,84.831,True,True,False
lcdb1000072091,63.572,True,74.349,True,True,False
lcdb1000072094,85.215,True,116.939,True,True,False
lcdb1000072102,98.184,True,113.989,True,True,False
lcdb1000072103,97.169,True,116.4,True,True,False
lcdb1000072104,95.851,True,103.346,True,True,False
lcdb1000072112,60.706,True,77.342,True,True,False
lcdb1000072117,44.347,True,64.277,True,True,False
lcdb1000072120,77.636,True,98.013,True,True,False
lcdb1000072121,57.724,True,71.277,True,True,False
lcdb1000072129,125.669,True,145.349,True,True,False
lcdb1000072134,106.962,True,115.415,True,True,False
lcdb1000072135,104.755,True,108.432,True,True,False
lcdb1000072138,114.525,True,134.668,True,True,False
lcdb1000072145,53.822,True,57.936,True,True,False
lcdb1000072154,80.896,True,84.694,True,True,False
lcdb1000072167,58.812,True,64.565,True,True,False
lcdb1000072179,58.754,True,89.321,True,True,False
lcdb1000072181,95.983,True,129.426,True,True,False
lcdb1000072183,68.139,True,83.038,True,True,False
lcdb1000072204,81.661,True,97.435,True,True,False
lcdb1000072215,55.332,True,60.676,True,True,False
lcdb1000072216,71.746,True,81.479,True,True,False
lcdb1000072217,77.864,True,84.145,True,True,False
lcdb1000072223,160.908,True,182.9,True,True,False
lcdb1000072227,92.505,True,104.431,True,True,False
lcdb1000072233,34.719,True,43.678,True,True,False
lcdb1000072234,58.742,True,70.109,True,True,False
lcdb1000072235,53.325,True,59.566,True,True,False
lcdb1000072236,36.695,True,43.26,True,True,False
lcdb1000072237,46.213,True,55.444,True,True,False
lcdb1000072239,64.364,True,70.928,True,True,False
lcdb1000072242,75.988,True,82.683,True,True,False
lcdb1000072243,43.712,True,47.395,True,True,False
lcdb1000072245,135.615,True,162.324,True,True,False
lcdb1000072249,96.547,True,148.146,True,True,False
lcdb1000072250,51.76,True,57.583,True,True,False
lcdb1000072251,85.094,True,94.283,True,True,False
lcdb1000072252,99.701,True,157.854,True,True,False
lcdb1000072253,72.918,True,82.501,True,True,False
lcdb1000072256,102.351,True,113.895,True,True,False
lcdb1000072259,69.044,True,73.933,True,True,False
lcdb1000072260,88.684,True,95.0,True,True,False
lcdb1000072261,118.816,True,141.105,True,True,False
lcdb1000072267,92.511,True,118.133,True,True,False
lcdb1000072270,60.387,True,64.466,True,True,False
lcdb1000072271,78.665,True,82.294,True,True,False
lcdb1000072272,79.779,True,99.135,True,True,False
lcdb1000072273,67.101,True,82.517,True,True,False
lcdb1000072274,81.433,True,101.806,True,True,False
lcdb1000072275,86.095,True,97.507,True,True,False
lcdb1000072280,139.892,True,213.727,True,True,False
lcdb1000072282,174.708,True,225.7,True,True,False
lcdb1000072283,89.542,True,101.397,True,True,False
lcdb1000072284,36.576,True,42.248,True,True,False
lcdb1000072287,112.927,True,115.698,True,True,False
lcdb1000072291,87.462,True,93.99,True,True,False
lcdb1000072294,90.547,True,100.404,True,True,False
lcdb1000072298,72.217,True,85.986,True,True,False
lcdb1000072300,102.576,True,127.941,True,True,False
lcdb1000072301,122.692,True,184.177,True,True,False
lcdb1000072304,180.084,True,274.456,True,True,False
lcdb1000072309,71.291,True,86.898,True,True,False
lcdb1000072310,86.698,True,95.709,True,True,False
lcdb1000072316,64.059,True,80.037,True,True,False
lcdb1000072319,137.493,True,190.217,True,True,False
lcdb1000072322,92.27,True,121.352,True,True,False
lcdb1000072325,82.665,True,103.556,True,True,False
lcdb1000072326,73.898,True,87.52,True,True,False
lcdb1000072332,63.192,True,67.359,True,True,False
lcdb1000072334,62.857,True,82.33,True,True,False
lcdb1000072344,125.596,True,184.274,True,True,False
lcdb1000072347,127.567,True,205.739,True,True,False
lcdb1000072348,164.98,True,292.672,True,True,False
lcdb1000072349,56.006,True,82.534,True,True,False
lcdb1000072354,108.432,True,112.06,True,True,False
lcdb1000072355,57.776,True,65.04,True,True,False
lcdb1000072356,75.361,True,82.303,True,True,False
lcdb1000072360,95.113,True,129.724,True,True,False
lcdb1000072361,81.167,True,92.608,True,True,False
lcdb1000072364,104.835,True,109.144,True,True,False
lcdb1000072365,37.349,True,40.571,True,True,False
lcdb1000072374,84.902,True,92.153,True,True,False
lcdb1000072375,95.917,True,108.07,True,True,False
lcdb1000072376,91.308,True,99.447,True,True,False
lcdb1000072390,63.255,True,70.384,True,True,False
lcdb1000072391,65.319,True,110.173,True,True,False
lcdb1000072392,86.477,True,172.321,True,True,False
lcdb1000072394,74.176,True,107.945,True,True,False
lcdb1000072404,57.558,True,61.089,True,True,False
lcdb1000072416,85.527,True,93.908,True,True,False
lcdb1000072422,90.644,True,112.137,True,True,False
lcdb1000072426,74.683,True,96.024,True,True,False
lcdb1000072427,94.021,True,96.719,True,True,False
lcdb1000072437,28.402,False,31.082,True,True,False
lcdb1000072445,77.099,True,87.093,True,True,False
lcdb1000072467,74.15,True,83.237,True,True,False
lcdb1000072473,62.364,True,66.934,True,True,False
lcdb1000072481,53.928,True,70.376,True,True,False
lcdb1000072487,99.611,True,108.481,True,True,False
lcdb1000072498,97.159,True,116.297,True,True,False
lcdb1000072499,52.842,True,89.031,True,True,False
lcdb1000072502,58.795,True,65.418,True,True,False
lcdb1000072503,87.522,True,103.635,True,True,False
lcdb1000072506,75.209,True,81.928,True,True,False
lcdb1000072507,63.798,True,68.815,True,True,False
lcdb1000072513,69.549,True,79.495,True,True,False
lcdb1000072515,33.551,True,36.927,True,True,False
lcdb1000072524,87.342,True,91.29,True,True,False
lcdb1000072568,98.477,True,111.398,True,True,False
lcdb1000072569,55.041,True,68.612,True,True,False
lcdb1000072578,79.909,True,97.335,True,True,False
lcdb1000072580,122.452,True,130.286,True,True,False
lcdb1000072590,58.217,True,61.048,True,True,False
lcdb1000072591,50.899,True,53.456,True,True,False
lcdb1000072593,71.393,True,82.328,True,True,False
lcdb1000072599,48.774,True,51.625,True,True,False
lcdb1000072603,94.05,True,108.06,True,True,False
lcdb1000072605,43.216,True,44.694,True,True,False
lcdb1000073604,49.21,True,59.435,True,True,False
lcdb1000073624,97.692,True,103.637,True,True,False
lcdb1000073636,54.56,True,63.812,True,True,False
lcdb1000073638,33.013,True,34.33,True,True,False
lcdb1000073641,171.088,True,212.931,True,True,False
lcdb1000073646,159.553,True,187.993,True,True,False
lcdb1000073647,82.841,True,87.729,True,True,False
lcdb1000073653,77.244,True,90.377,True,True,False
lcdb1000073654,78.576,True,84.958,True,True,False
lcdb1000073657,34.479,True,38.028,True,True,False
lcdb1000073664,173.88,True,217.007,True,True,False
lcdb1000073665,134.158,True,184.723,True,True,False
lcdb1000073668,111.091,True,120.969,True,True,False
lcdb1000073673,163.382,True,192.732,True,True,False
lcdb1000073731,111.517,True,122.521,True,True,False
lcdb1000073779,99.282,True,102.549,True,True,False
lcdb1000073800,98.052,True,121.173,True,True,False
lcdb1000073829,55.143,True,72.011,True,True,False
lcdb1000073852,251.693,True,282.801,True,True,False
lcdb1000073853,51.665,True,59.569,True,True,False
lcdb1000074681,48.178,True,67.267,True,True,False
lcdb1000074682,58.993,True,69.397,True,True,False
lcdb1000074683,54.898,True,64.714,True,True,False
lcdb1000074684,68.565,True,77.796,True,True,False
lcdb1000074685,56.402,True,73.598,True,True,False
lcdb1000074686,66.512,True,74.793,True,True,False
lcdb1000074687,67.282,True,77.143,True,True,False
lcdb1000074688,78.115,True,100.878,True,True,False
lcdb1000074689,67.759,True,72.412,True,True,False
lcdb1000074694,93.135,True,100.229,True,True,False
lcdb1000074695,120.521,True,147.361,True,True,False
lcdb1000074696,17.088,False,17.993,False,True,True
lcdb1000074702,75.504,True,90.123,True,True,False
lcdb1000074704,55.706,True,71.379,True,True,False
lcdb1000074706,53.597,True,64.395,True,True,False
lcdb1000074707,40.756,True,41.927,True,True,False
lcdb1000074708,73.75,True,79.856,True,True,False
lcdb1000074709,68.731,True,98.55,True,True,False
lcdb1000074710,49.518,True,56.353,True,True,False
lcdb1000074711,63.063,True,120.929,True,True,False
lcdb1000074712,96.034,True,104.897,True,True,False
lcdb1000074714,123.348,True,145.967,True,True,False
lcdb1000074746,103.801,True,108.03,True,True,False
lcdb1000074775,171.771,True,232.511,True,True,False
lcdb1000074777,36.64,True,62.704,True,True,False
lcdb1000074778,53.983,True,78.844,True,True,False
lcdb1000074792,84.193,True,91.142,True,True,False
lcdb1000074793,79.749,True,95.925,True,True,False
lcdb1000074799,126.591,True,146.082,True,True,False
lcdb1000074800,77.902,True,89.431,True,True,False
lcdb1000074802,42.901,True,48.867,True,True,False
lcdb1000074832,67.271,True,92.732,True,True,False
lcdb1000074925,46.824,True,59.989,True,True,False
lcdb1000074926,47.026,True,64.751,True,True,False
lcdb1000075023,200.902,True,206.34,True,True,False
lcdb1000075030,199.766,True,280.13,True,True,False
lcdb1000075034,123.9,True,150.806,True,True,False
lcdb1000075035,69.37,True,80.49,True,True,False
lcdb1000075041,162.513,True,208.618,True,True,False
lcdb1000075044,130.486,True,141.107,True,True,False
lcdb1000075046,97.458,True,126.746,True,True,False
lcdb1000075047,45.805,True,52.575,True,True,False
lcdb1000075050,93.77,True,112.375,True,True,False
lcdb1000075052,104.185,True,110.104,True,True,False
lcdb1000075053,50.511,True,53.086,True,True,False
lcdb1000075055,81.348,True,131.724,True,True,False
lcdb1000075056,31.349,True,36.018,True,True,False
lcdb1000075057,92.505,True,108.558,True,True,False
lcdb1000075058,35.524,True,42.808,True,True,False
lcdb1000075059,33.633,True,50.452,True,True,False
lcdb1000075060,16.369,False,19.419,False,False,False
lcdb1000075061,54.064,True,106.661,True,True,False
lcdb1000075066,59.701,True,73.29,True,True,False
lcdb1000075067,66.722,True,90.092,True,True,False
lcdb1000075069,146.982,True,170.169,True,True,False
lcdb1000075081,108.657,True,126.681,True,True,False
lcdb1000075088,137.627,True,172.657,True,True,False
lcdb1000075090,79.513,True,89.043,True,True,False
lcdb1000075097,54.831,True,63.526,True,True,False
lcdb1000075256,87.205,True,108.73,True,True,False
lcdb1000075344,54.236,True,57.866,True,True,False
lcdb1000075345,111.048,True,128.454,True,True,False
lcdb1000075346,62.858,True,67.011,True,True,False
lcdb1000084903,77.964,True,88.533,True,True,False
lcdb1000085415,77.378,True,84.217,True,True,False
lcdb1000085600,112.727,True,126.314,True,True,False
lcdb1000086111,91.821,True,123.294,True,True,False
lcdb1000086275,60.621,True,70.156,True,True,False
lcdb1000086325,57.064,True,67.259,True,True,False
lcdb1000086338,62.257,True,65.809,True,True,False
lcdb1000086638,101.282,True,120.04,True,True,False
lcdb1000086969,107.263,True,121.712,True,True,False
lcdb1000087081,84.742,True,98.926,True,True,False
lcdb1000087095,43.968,True,67.74,True,True,False
lcdb1000087112,53.538,True,67.201,True,True,False
lcdb1000087219,39.241,True,47.244,True,True,False
lcdb1000087261,63.09,True,66.036,True,True,False
lcdb1000087273,36.965,True,62.468,True,True,False
lcdb1000087275,35.717,True,57.503,True,True,False
lcdb1000087408,32.374,True,44.374,True,True,False
lcdb1000087975,137.587,True,146.081,True,True,False
lcdb1000088277,64.32,True,72.937,True,True,False
lcdb1000088330,34.216,True,42.197,True,True,False
lcdb1000088352,148.751,True,169.263,True,True,False
lcdb1000088546,45.467,True,52.783,True,True,False
lcdb1000088612,161.994,True,188.26,True,True,False
lcdb1000088989,47.652,True,56.028,True,True,False
lcdb1000089005,64.901,True,84.253,True,True,False
lcdb1000089098,124.39,True,127.631,True,True,False
lcdb1000089726,101.211,True,166.526,True,True,False
lcdb1000090167,98.78,True,112.756,True,True,False
lcdb1000090386,40.454,True,68.1,True,True,False
lcdb1000090517,55.506,True,63.193,True,True,False
lcdb1000090588,201.589,True,203.022,True,True,False
lcdb1000090827,59.033,True,78.476,True,True,False
lcdb1000090864,62.336,True,64.389,True,True,False
lcdb1000091291,40.862,True,74.156,True,True,False
lcdb1000091307,154.647,True,179.058,True,True,False
lcdb1000091329,91.179,True,127.321,True,True,False
lcdb1000091864,144.621,True,157.211,True,True,False
lcdb1000099553,51.164,True,58.045,True,True,False
lcdb1000099555,83.765,True,128.321,True,True,False
lcdb1000099558,111.312,True,114.153,True,True,False
lcdb1000099614,325.115,True,348.292,True,True,False
lcdb1000099640,90.536,True,95.684,True,True,False
lcdb1000099992,45.099,True,60.486,True,True,False
lcdb1000102613,66.836,True,77.065,True,True,False
lcdb1000102615,112.702,True,132.609,True,True,False
